date,fieldnum,temp,maxtemp,mintemp,RH,windspeed,maxwind,precipitation,categorical
5/15/19,3,28.4,31.2,25.8,96,1,6.7,0,4
1/17/20,3,19.6,26.1,15.8,82,1.7,7.1,0,0
1/18/20,3,18.1,23,14,84,1.9,7.5,0,0
1/19/20,3,19.2,25.7,14.8,81,1.6,6.1,0,0
1/20/20,3,19.5,25.6,14.3,83,1.9,8,0,0
1/21/20,3,20.5,25.8,15.6,81,1.7,7.2,0,0
1/22/20,3,23,28.4,17.5,77,1.6,10.4,0,0
1/23/20,3,23.8,28.8,19.4,80,1.8,9.7,0,0
1/24/20,3,24,29.6,20.4,79,1.4,8.1,0,0
1/25/20,3,21.9,26.1,18.3,89,1.1,5.4,0,0
1/26/20,3,21.5,28.3,17.7,91,2.1,11.5,10.5,0
1/27/20,3,19.3,23.6,16.2,84,2.7,9.8,3,0
1/28/20,3,16.8,19.8,15.2,94,1.8,6.6,6.5,0
1/29/20,3,16.5,21.1,13.3,80,2,7.1,0,0
1/30/20,3,14.9,21.4,11.3,71,1.9,7.4,0,0
1/31/20,3,15,20.3,9.2,74,1.8,7.9,0,0
2/1/20,3,17,22.9,11.3,72,2.1,8.2,0,0
2/2/20,3,18.6,25.5,12.3,70,2,8.1,0,0
2/3/20,3,19.5,25.4,14.4,75,1.8,6.9,0,0
2/4/20,3,19.9,25.9,15.2,79,1.7,7.5,0,0
2/5/20,3,20,25.2,16.1,83,1.7,5.3,0,0
2/6/20,3,19.8,24.9,15.2,83,1.5,7.5,0,0
2/7/20,3,20.6,26.9,16.5,84,2.1,8.3,0,0
2/8/20,3,19.2,24.6,15.6,84,1.8,7.4,0,0
2/9/20,3,19.1,24.1,16,80,2,8.5,0,0
2/10/20,3,19.4,23.9,15.2,80,1.6,7.3,0,0
2/11/20,3,20.3,23.9,16.8,79,1.2,5.2,0,0
2/12/20,3,23.5,28.7,17.5,75,2.5,14.4,0,0
2/13/20,3,24.2,27.4,20.4,84,2.9,14.2,0,0
2/14/20,3,24.7,29.2,19.9,84,2.8,15.2,0,0
2/15/20,3,26.1,30.5,21.3,79,2.6,15.1,0,0
2/16/20,3,23.3,30.1,16.2,81,1.9,9.7,1,0
2/17/20,3,14.9,17.9,12.3,91,1.5,6.7,1.5,0
2/18/20,3,17.1,21.6,12.9,74,1.4,7.2,0,0
2/19/20,3,18.6,22.8,14,78,1.6,8.2,0,0
2/20/20,3,19.4,24.3,14.9,78,1.7,7.6,0,0
2/21/20,3,21,26.7,15.7,78,1.6,6.1,0,3
2/22/20,3,21.2,25.8,17.1,84,1.6,7,0,3
2/23/20,3,21.4,26,18.4,85,1.5,6.4,0,3
2/24/20,3,22.1,27.3,17.5,84,1.8,8.3,0,3
2/25/20,3,24,30.3,19.4,80,1.8,7.5,0,3
2/26/20,3,24.4,28.8,20.1,83,1.9,9,0,3
2/27/20,3,23.5,26.6,21,88,1.5,6.9,0,3
2/28/20,3,23.7,27.4,20.3,83,1.6,8.5,0,3
2/29/20,3,24.3,28.5,20.6,83,1.7,9.3,0,3
3/1/20,3,24.9,29.9,20.9,81,2.2,9.9,0,3
3/2/20,3,23.1,27,20.6,86,1.9,9.3,0,3
3/3/20,3,23.4,26.8,19.1,78,2.1,8.4,0,3
3/4/20,3,23.7,29,19.6,81,1.8,6.9,0,3
3/5/20,3,21.3,25.9,17.9,84,1.7,8.4,0,3
3/6/20,3,22.2,26,18.7,82,1.4,7.6,0,1
3/7/20,3,24.1,28.7,20.3,82,1.4,7.7,0,1
3/8/20,3,25,28.8,21.8,83,1.7,8.2,0,1
3/9/20,3,25.5,28.5,21.8,83,1.8,11,0,1
3/10/20,3,24,26.4,20.4,89,1.7,9.1,17.5,1
3/11/20,3,22.1,24.5,19.8,82,1.5,7.8,0,1
3/12/20,3,24.5,29.2,19.4,80,1.7,9.3,0,1
3/13/20,3,25.9,30.8,22.7,83,1.7,7.3,0,1
3/14/20,3,20.8,24.4,18.1,97,1.3,6,4.5,1
3/15/20,3,19.8,23.2,17.2,79,1.7,8.5,0,1
3/16/20,3,21.4,25.9,16.5,73,1.3,7.9,0,1
3/17/20,3,22.4,26,18,68,1.7,7.1,0,1
3/18/20,3,23,,,80,1.4,,0,1
3/19/20,3,24.3,26.6,22.9,78,1.7,5.3,0,1
3/20/20,3,24.5,27.7,21.2,81,1.7,7.1,0,2
3/21/20,3,24.7,28.4,21.2,83,1.5,7.2,0,2
3/22/20,3,25.3,30.4,21.4,82,1.9,8.6,0,2
3/23/20,3,26,31,21.6,80,1.5,7.3,0,2
3/24/20,3,25.6,29,22.7,81,1.3,5.8,0,2
3/25/20,3,25.4,29.3,21.9,84,1.5,8.4,0,2
3/26/20,3,27.3,31.9,22.2,77,2.7,14.6,0,2
3/27/20,3,27.2,30.5,23.2,81,2.3,11.3,0,2
3/28/20,3,25.5,31.8,19.8,81,1.8,10,10.5,2
3/29/20,3,22.5,26.2,18,83,1.8,8.6,0,2
3/30/20,3,25.4,29.8,20.7,78,1.8,6.5,0,2
3/31/20,3,25.7,30.2,21.9,82,2,7.7,0,2
4/1/20,3,26,30.5,23.4,81,2.1,10.2,0,2
4/2/20,3,23.4,26.4,20.8,84,1.3,6.8,0,2
4/3/20,3,24.1,27.2,20.9,84,1.7,7,0,2
4/4/20,3,24.4,30.2,20.3,79,1.8,8.3,0,2
4/5/20,3,22.9,26.9,18.8,79,1.9,8.7,0,2
4/6/20,3,21.6,24.7,19.6,89,1.3,5.5,6,2
4/7/20,3,22.3,26.9,19.1,86,1.7,7,23.5,2
4/8/20,3,22.6,27.3,17.8,83,1.7,6.8,0,2
4/9/20,3,24.1,28.5,20.4,80,1.8,7.8,0,2
4/10/20,3,24.2,27.6,21.1,82,1.6,8,0,2
4/11/20,3,24.1,29.1,21,83,2,9.1,0,2
4/12/20,3,22,27.2,16.5,76,2.6,9.4,0,2
4/13/20,3,20.2,24.6,15,62,2,8.6,0,2
4/14/20,3,21.4,25.8,16.5,69,2,9.4,0,2
4/15/20,3,23,28.6,17.9,69,2,11.8,0,2
4/16/20,3,23.5,28,17.9,74,1.8,7.9,0,2
4/17/20,3,25.2,31,20,75,1.8,7.9,0,2
4/18/20,3,26.6,31.1,21.8,79,2.1,9.2,0,2
4/19/20,3,27.4,31,23.7,84,1.8,8.7,0,2
4/20/20,3,26.8,30.9,23.2,79,1.8,8.8,0,2
4/21/20,3,26.7,31.1,23.3,80,1.9,9.6,0,2
4/22/20,3,25.3,28.7,22.2,85,2.1,8.6,0,2
4/23/20,3,24.8,28,22.1,80,1.6,6.2,0,2
4/24/20,3,23.1,25.7,19.9,81,1.4,5.7,0,2
4/25/20,3,24.5,28.7,21.3,79,1.9,8.5,0,2
4/26/20,3,26.6,32.4,22.3,73,1.8,9,0,2
4/27/20,3,26.5,29.2,23.7,76,2,8.4,0,2
4/28/20,3,26.4,29.5,24.2,73,2,9.6,0,2
4/29/20,3,25.9,29.8,22.5,78,2,9.8,0,2
4/30/20,3,26.9,30.7,22.9,75,2,8.2,0,2
5/1/20,3,27.7,32.3,23.4,73,2.1,9.1,0,2
5/2/20,3,28.5,31.3,24.8,80,2.2,10.4,0,2
5/3/20,3,27.8,31.6,23.7,79,2.2,10.1,0,2
5/4/20,3,28.2,32,25.6,81,2.2,9.5,0,2
5/5/20,3,28.2,32.1,25,80,2,8.5,0,2
5/6/20,3,29.3,34.7,25.6,77,2.6,10.5,0,2
5/7/20,3,30,33.5,26.1,74,2.1,9.4,0,2
5/8/20,3,29.1,31.5,26.6,81,1.9,8.4,0,2
5/9/20,3,29.6,33.7,26,78,2.3,10.7,0,2
5/10/20,3,29.4,33.7,26.6,82,2.5,11.4,0,2
5/11/20,3,29.6,34.1,27.5,83,2.2,9.4,0,2
5/12/20,3,28.8,32.8,26.4,83,1.9,10.1,1,2
5/13/20,3,28.3,31.1,25.9,82,1.9,8.6,0,2
5/14/20,3,28.8,32.3,25.2,77,2,8.3,0,2
5/15/20,3,29.9,35.2,25.2,73,2.6,16.5,0,2
2/14/17,4,19.4,26.9,13.5,68,1,6.5,0,0
2/15/17,4,19.1,26.7,13.2,68,0.7,5.2,0,0
2/16/17,4,19.2,27.7,13.6,68,0.9,6.1,0,0
2/17/17,4,20.9,28.9,14.6,68,1.2,6.4,0,0
2/18/17,4,22.2,29.2,16.4,69,1,5.9,0,0
2/19/17,4,22.5,28.1,16.2,71,0.9,5.2,0,0
2/20/17,4,24.3,30.2,19.6,78,1.1,6.4,0,0
2/21/17,4,24.4,29.3,21.8,80,0.8,5.6,0,0
2/22/17,4,24.2,30.1,19.7,79,0.8,5.7,0,0
2/23/17,4,25.2,31.7,19.2,76,0.5,6.2,0,0
2/24/17,4,19.6,24.3,17.1,78,0.1,3.1,0,0
2/25/17,4,20.7,26.3,16.1,72,0.2,3.5,0,0
2/26/17,4,19.7,26.6,16.3,74,0.5,6.3,0,0
2/27/17,4,20.6,25.5,15.2,68,0.3,4.6,0,0
2/28/17,4,20.8,27.4,15.3,69,0.3,6.3,0,0
3/1/17,4,20.7,27.8,15.7,69,0.5,5.3,0,0
3/2/17,4,20.2,27,15.3,64,0.3,4.6,0,0
3/3/17,4,20,27,15.1,68,0.3,7.6,0,0
3/4/17,4,22.4,28.6,17,69,0.2,5.6,0,0
3/5/17,4,23,30.1,17.3,72,0.6,6.3,0,0
3/6/17,4,23.2,29.7,18.8,71,0.6,7,0,0
3/7/17,4,19.9,23,17.6,77,0.1,2.8,0,0
3/8/17,4,17.5,18.7,16.4,91,0.2,5.5,1,3
3/9/17,4,21.1,27.6,16.8,77,0.2,5.4,1.5,3
3/10/17,4,23.2,29.9,17.3,78,1.1,8.5,0,3
3/11/17,4,23.2,29.4,19.4,80,0.8,4.9,0,3
3/12/17,4,24.6,31.4,20.6,76,1.1,7.2,0,3
3/13/17,4,25.9,33.6,21.9,72,1.6,8.4,0,3
3/14/17,4,22.6,27.3,19.6,77,1.6,6.9,0,3
3/15/17,4,21.1,24.6,19,78,0.7,4.1,0,3
3/16/17,4,21.6,27.4,18.4,81,1.2,6.1,0,3
3/17/17,4,23.2,29.1,19.5,74,1,5.5,0,3
3/18/17,4,23.8,29.6,19.4,75,0.9,6.6,0,3
3/19/17,4,25.1,31.4,21.6,76,1.2,7.1,0,3
3/20/17,4,25.7,31.5,22.2,76,1.2,6,0,3
3/21/17,4,25.7,32,21.9,74,1.2,7.6,0,3
3/22/17,4,24.9,31.7,21.1,73,1.2,6.5,0,3
3/23/17,4,25.2,32.9,20.2,74,2.3,11.1,0,3
3/24/17,4,25.3,30.4,22.2,74,1.2,7.2,0,3
3/25/17,4,24.5,30.8,19,71,1.5,7.8,0,3
3/26/17,4,17.9,19.5,16.6,87,1,4.7,0.5,3
3/27/17,4,22.1,29.2,17.7,72,1,6.7,0,3
3/28/17,4,22,28.8,16.7,70,0.8,7.1,0,3
3/29/17,4,23.5,30.5,19.8,68,0.9,7.3,0,3
3/30/17,4,24,29.7,18,73,1,5.8,0,3
3/31/17,4,25,32.4,17.4,74,1.4,7.9,0,3
4/1/17,4,18.6,22.9,15.3,80,1.2,8.2,4.5,3
4/2/17,4,20.1,26.9,14.4,64,1.2,6.7,0,3
4/3/17,4,21.3,28,15.4,61,1.3,7.4,0,3
4/4/17,4,22.3,28.7,15.4,63,0.9,7.1,0,3
4/5/17,4,23.9,30.8,17.8,65,1,6.2,0,3
4/6/17,4,25.1,31.6,19,69,1.2,6.1,0,3
4/7/17,4,25.3,31.3,22.2,76,1.4,7.6,0,3
4/8/17,4,26.3,33.7,21,73,1.5,7.9,0,3
4/9/17,4,26.7,32.9,21.9,75,1.3,7.2,0,3
4/10/17,4,27.8,34.1,22.8,69,1,6,0,3
4/11/17,4,27.1,32.5,23.9,76,1.4,5.7,0,4
4/12/17,4,24.3,26.6,21.8,93,0.8,3.9,4.5,4
4/13/17,4,22.3,26,19,88,0.9,5.1,8.5,4
4/14/17,4,25.7,31.8,21.7,76,0.9,6.2,0,4
4/15/17,4,26.9,33.5,21.9,76,1.1,6.2,0,4
4/16/17,4,28.2,34.1,23.3,73,0.9,5.6,0,4
4/17/17,4,28.9,35.4,23.6,71,1.2,6.5,0,4
4/18/17,4,29.2,35.1,25.6,73,1.2,6.7,0,4
4/19/17,4,29.2,35.9,24.4,74,1.7,8.9,3.5,4
4/20/17,4,29.2,35.1,24.5,71,1.3,7.8,0,4
4/21/17,4,29.2,34.8,25.4,70,1,6.1,0,4
4/22/17,4,24.3,28.6,21,85,1.2,5.2,26.5,4
4/23/17,4,22.8,25.4,21.4,86,0.6,3.5,0,4
4/24/17,4,25.5,31.5,22.1,76,0.8,4.8,0.5,4
4/25/17,4,27.4,32.5,23.5,72,0.7,4.2,0,4
4/26/17,4,28.9,35,24.4,70,1.2,7,0,3
4/27/17,4,26.1,31.3,19.5,79,1.1,4.7,1,3
4/28/17,4,23,27.9,19.4,76,1.4,6.7,0,3
4/29/17,4,25.2,31.3,19.9,66,1,6.5,0,3
4/30/17,4,25.7,33,20,64,1.1,7.3,0,3
5/1/17,4,27.3,33.9,21.1,62,1,5.7,0,3
5/2/17,4,28.7,34.8,23.3,66,1.1,6.3,0,3
5/3/17,4,29.1,35.5,24.5,70,1.1,7,0,3
5/4/17,4,29.5,36.2,24.5,67,1.2,7.1,0,3
5/5/17,4,30.1,36.1,25.3,68,1.2,6.9,0,4
5/6/17,4,29.8,35.6,25.9,66,1.2,8.5,0,4
5/7/17,4,29.7,35.7,25.4,66,1,6,0,4
5/8/17,4,29.8,35.7,25.1,67,1.3,7.5,0,4
5/9/17,4,30.2,37.2,25.1,63,1.2,8.5,0,4
1/21/20,5,19.5,27,13.1,76,1,5.9,0,0
1/22/20,5,21.3,29.5,15.8,76,1.4,10.5,0,0
1/23/20,5,22.8,29.1,17.1,78,1.1,4.9,0,0
1/24/20,5,22.6,29.1,17.5,79,1.3,6.8,0,0
1/25/20,5,21.4,26.5,17.1,84,1.2,4.9,0,0
1/26/20,5,20.3,28.3,15.8,89,1.6,10.7,0,0
1/27/20,5,18.4,23.9,15.2,80,2.4,9.8,0,0
1/28/20,5,15.7,18.8,13.7,90,1.6,7.3,0,0
1/29/20,5,15.3,20.1,11.8,76,2.5,7.8,0,0
1/30/20,5,13.4,20.6,9.2,66,2.6,9.8,0,0
1/31/20,5,13.8,21.9,6.2,72,1.2,5.6,0,0
2/1/20,5,15,23.1,7.6,74,0.9,5.9,0,0
2/2/20,5,16.7,25.1,8.7,70,0.9,5.8,0,0
2/3/20,5,17.6,25.3,10.5,75,1.2,6.3,0,0
2/4/20,5,18.2,24.7,12.2,78,1.7,7.5,0,0
2/5/20,5,18.9,25.3,14,79,2.1,7.4,0,0
2/6/20,5,18.6,24.5,12.2,80,1.6,6.9,0,0
2/7/20,5,19.3,26.9,14.7,81,2.7,9.3,0,0
2/8/20,5,18.6,26.2,14.2,79,2.1,7.4,0,0
2/9/20,5,18.1,23.9,14.1,75,2,6.9,0,0
2/10/20,5,18.4,25.9,12.4,76,1.1,7.9,0,0
2/11/20,5,19.5,23.1,16.3,79,0.8,4.6,0,0
2/12/20,5,22.2,29.9,15.7,75,1.4,8.8,0,0
2/13/20,5,22.8,28.8,17.3,84,2,10.3,0,0
2/14/20,5,23.8,30.4,17.4,83,1.8,9.9,0.5,0
2/15/20,5,24.7,31.3,18.7,80,1.6,10,0,0
2/16/20,5,21.5,30.7,14.2,80,2.2,9.4,0,0
2/17/20,5,13.4,15.9,10.7,86,2,7.5,0,0
2/18/20,5,15.6,22.6,10.3,75,1.5,5.9,0,0
2/19/20,5,17.2,24.3,10.9,77,1.3,7.6,0,0
2/20/20,5,18.5,26.7,12,76,1.2,5.9,0,0
2/21/20,5,19.4,26.3,13.1,80,1.1,5.9,0,0
2/22/20,5,20.2,27,13.9,78,1.3,6.7,0,0
2/23/20,5,20,25.8,15.2,83,0.9,5.7,0,0
2/24/20,5,21.1,29,14.8,81,1.1,9.1,0,0
2/25/20,5,23.2,31.2,16.1,75,1,7.3,0,0
2/26/20,5,24.1,31.1,17.7,75,1.2,8,0,0
2/27/20,5,23,27.9,19.7,82,1.7,6.1,0,0
2/28/20,5,22.9,29.4,18.1,78,1.2,6.5,0,0
2/29/20,5,23.7,29.9,18.7,79,1,7.1,0,0
3/1/20,5,24,32,18.5,79,1.3,9.5,0,0
3/2/20,5,22.9,28.1,19,79,1.7,6.5,0,0
3/3/20,5,23.2,29.8,16.7,70,1.5,5.6,0,0
3/4/20,5,22.9,28.2,17.5,77,1.8,7.4,0,0
3/5/20,5,19.6,24.9,16,81,2.1,7.6,0,3
3/6/20,5,21.1,27.1,16.3,77,1.3,6,0,3
3/7/20,5,23.6,31.1,17.5,76,1.1,7.5,0,3
3/8/20,5,24,30.4,18.4,79,1.2,6.2,0,3
3/9/20,5,24.8,29.8,19.5,79,1.6,9.8,0,3
3/10/20,5,22.8,26.6,18.1,87,1.6,10,6.5,3
3/11/20,5,20.9,25.1,17.4,78,1.3,5.3,0,3
3/12/20,5,23.3,29.9,17.3,79,1,8,0,3
3/13/20,5,24.7,30.6,19.9,82,1.5,8.2,0,3
3/14/20,5,19.1,22.5,16.5,96,1.5,8.5,14,3
3/15/20,5,19,24.1,15.6,76,1.5,6.4,0,3
3/16/20,5,20.2,26.2,14,75,1.3,7.2,0,3
3/17/20,5,20.8,27.5,15.3,76,1.2,7.4,0,3
3/18/20,5,21.6,26.8,16.3,79,1,5.8,0,3
3/19/20,5,23.4,29.2,18.3,78,1.2,6.6,0,3
3/20/20,5,23.9,29.4,18.9,79,1.1,4.9,0,3
3/21/20,5,24,30.3,18.6,80,0.9,5.4,0,3
3/22/20,5,24.3,30.7,19.3,82,1.3,8.5,0,3
3/23/20,5,24.8,31.2,19.1,78,1.3,7,0,3
3/24/20,5,23.8,28.3,20.6,83,1,5.6,0,3
3/25/20,5,24.8,31.2,19.2,80,1.1,6.4,0,3
3/26/20,5,25.6,32.8,19.7,79,1.6,11.5,0,4
3/27/20,5,26.2,32.2,20.6,80,1.6,8.6,0,4
3/28/20,5,23.9,31.8,17,81,1.9,9.3,12,4
3/29/20,5,22.2,28.3,16,76,1.6,6.7,0,4
3/30/20,5,24.1,31.2,17.8,77,1.2,8.6,0,4
3/31/20,5,24.7,31.3,19.4,80,1.3,8.3,0,4
4/1/20,5,24.8,30.5,20.9,77,2,7.4,0,3
4/2/20,5,21.6,26.3,19.2,85,1.3,6.1,0,3
4/3/20,5,22.9,28.9,18.4,81,1.4,5.1,0,3
4/4/20,5,23.1,29.5,18.3,78,1.8,7.4,0,3
4/5/20,5,21.7,28,16.7,75,1.7,,,3
4/6/20,5,20,22.5,18.5,89,1.4,6.1,3.5,3
4/7/20,5,21.5,27.7,17.2,82,2,7.2,6,3
4/8/20,5,21.9,28.2,15.7,79,1.6,6.4,0,3
4/9/20,5,23.2,29.3,18.2,77,1.5,7,0,4
4/10/20,5,23.2,29.1,17.9,79,1.3,7.4,0,4
4/11/20,5,23.5,29.7,18.2,78,1.5,8.7,0,4
4/12/20,5,20.9,27.3,14.5,73,2.7,10.5,2,4
4/13/20,5,19.6,26.9,13.7,57,1.4,7.2,0,4
4/14/20,5,20,26.6,12.9,71,1.3,6.9,0,4
4/15/20,5,21.7,29.2,15.3,69,1.5,9.7,0,4
4/16/20,5,22.3,30.3,14,72,1.2,6.9,0,4
4/17/20,5,24.3,31.6,16.9,73,1.4,,0,4
4/18/20,5,26,32.9,18.7,75,1.2,6.6,0,4
4/19/20,5,26.3,32.2,21.1,80,1.4,8,0,4
4/20/20,5,25.9,34.7,19.8,76,1.3,8.4,0,4
4/21/20,5,26,32.2,20.9,79,1.6,7.9,0,4
4/22/20,5,24.8,30.4,20.7,78,1.9,,0,4
4/23/20,5,23.5,26.9,19.8,78,2.3,6.2,0,3
4/24/20,5,21.3,25.4,18,82,1.5,6.4,0,3
4/25/20,5,23.6,29.1,18.1,76,1.1,7.6,0,3
4/26/20,5,25.2,32.2,20.3,73,1.5,,0,3
4/27/20,5,25.7,32,20.7,72,1.2,7.6,0,3
4/28/20,5,25.2,30.2,20.7,74,1.2,7.7,0,3
4/29/20,5,24.7,32.4,19.1,78,1.1,,0,3
4/30/20,5,26.4,33.1,20.2,70,1.2,8.6,0,4
5/1/20,5,27.4,34,20.6,68,1.3,7.8,0,4
5/2/20,5,28,34.9,22,74,1.4,9.2,0,4
5/3/20,5,27.7,33.8,22.6,77,1.3,9.1,0,4
5/4/20,5,28.5,34.7,23.6,73,1.3,7.8,0,4
5/5/20,5,28.2,33.9,22.6,76,1.5,7.6,0,4
5/6/20,5,28.3,33.9,22.6,75,1.6,9.3,0,4
5/7/20,5,29.3,34.5,24.1,72,1.9,,0,3
5/8/20,5,28.8,33.8,24.6,77,1.6,7.2,0,3
5/9/20,5,28.7,33.6,23.8,77,1.3,8.7,0,3
5/10/20,5,28.9,35,24,79,1.6,8.9,0,3
5/11/20,5,29,34.5,26,78,1.7,12.3,0.5,3
5/12/20,5,26.4,31.4,22.7,88,1.4,9.5,76.5,3
5/13/20,5,27.7,32.9,23.7,80,1.1,9,0,3
5/14/20,5,28.2,34.2,23.2,76,1.1,8.1,0,4
1/27/21,6,18.9,25.4,14.1,80,1.8,6.9,0,0
1/28/21,6,18,26.7,13.7,76,2.7,9.6,0,0
1/29/21,6,17.1,23,12.6,70,1.6,6.1,0,0
1/30/21,6,17,23.5,11.3,75,1.5,6.3,0,0
1/31/21,6,17.7,25.2,12.4,72,1,8.2,0,0
2/1/21,6,18.1,27.3,10.8,65,0.8,5.6,0,0
2/2/21,6,18.6,27.8,10.7,69,0.8,5.2,0,0
2/3/21,6,18.8,27.1,12.2,75,1.2,7.6,0,0
2/4/21,6,19.2,26.5,13.3,75,1,6.1,0,0
2/5/21,6,19,26.4,12.9,77,1,6.1,0,0
2/6/21,6,19.6,27.6,12.9,72,1.2,6.9,0,0
2/7/21,6,20,28.9,12.6,73,1.1,7.2,0,0
2/8/21,6,19.8,27.2,12.8,75,1,6.6,0,0
2/9/21,6,19.7,25.3,14.9,76,1.4,6.2,0,0
2/10/21,6,19.5,24.7,15.8,79,1.2,6.3,0,0
2/11/21,6,20,28.3,16.6,82,2.6,11.6,11,0
2/12/21,6,19.3,24.5,15.7,81,1.8,5.9,0,0
2/13/21,6,20.7,25.8,16.1,79,1.4,7.2,0,0
2/14/21,6,20.2,27.2,15.9,80,1.6,7.9,0,0
2/15/21,6,19.5,26.1,14.1,78,1.3,6.9,0,0
2/16/21,6,20.3,28.2,14.7,73,1.2,7.4,0,0
2/17/21,6,19.2,25,14.8,73,1.9,6.6,0,0
2/18/21,6,17,23.2,12.9,71,1.7,7.5,0,0
2/19/21,6,16.6,23.7,11.4,73,1.1,8.5,0,0
2/20/21,6,16.6,24.4,9.9,69,1.1,7.2,0,0
2/21/21,6,17.9,26.7,10,68,1,7.8,0,0
2/22/21,6,19.6,28.5,11.8,71,1,7.8,0,0
2/23/21,6,21.3,29.3,14.9,75,1.2,9.3,0,0
2/24/21,6,22,27.5,17.7,81,1.4,5.2,0,0
2/25/21,6,22.4,28.8,17.5,76,1.6,6.8,0,0
2/26/21,6,23.1,29.9,17.4,75,1.6,9.1,0,0
2/27/21,6,22.3,28.9,17.6,77,1.7,6.3,0,0
2/28/21,6,22.6,29.6,16.5,75,1.4,6.2,0,0
3/1/21,6,23.4,31,17.3,75,1.1,9.1,0,0
3/2/21,6,22.4,28.5,16.9,73,1.9,8,0,0
3/3/21,6,20.3,24.8,15.9,73,1.3,6.6,0,0
3/4/21,6,21.7,28.8,16,74,1.5,7.4,0,0
3/5/21,6,23.3,29.2,17.7,76,1.2,6.8,0,0
3/6/21,6,24.3,29.8,18.8,76,1.6,6.9,0,0
3/7/21,6,22.5,28.5,18.3,77,2.1,6.1,0,0
3/8/21,6,21.7,28.9,17,75,1.8,6.6,0,0
3/9/21,6,22.3,29.7,16.9,74,1.9,6.3,0,3
3/10/21,6,21.8,28.1,16.5,77,1.3,6.2,0,3
3/11/21,6,22.2,29.1,16.6,75,1.4,7.7,0,3
3/12/21,6,22.9,31,17,73,1.1,7.4,0,3
3/13/21,6,22.4,28.2,17.6,75,1.4,7.6,0,3
3/14/21,6,21.8,27.3,16.9,75,1.3,7,0,3
3/15/21,6,22.4,29.4,16.7,73,1,7.3,0,3
3/16/21,6,23.5,31.8,17,72,1.4,9.4,0,3
3/17/21,6,24.6,32,17.7,70,1.1,6.9,0,3
3/18/21,6,24.8,31.7,18.7,73,1.2,6.6,0,3
3/19/21,6,24.9,32.1,19.5,73,1.2,7.7,0,3
3/20/21,6,24.6,31.2,19.3,75,1.2,7.4,0,3
3/21/21,6,23,30.4,16.2,73,2.7,9,0,3
3/22/21,6,17.4,20.9,15.5,73,1.9,6.6,0,3
3/23/21,6,20.1,25.9,15.6,72,1.1,5.7,0,3
3/24/21,6,19.7,24.7,16.9,84,1.6,6.6,1.5,3
3/25/21,6,21.2,28.4,15,74,1.4,5.8,0,4
3/26/21,6,23.3,30.1,16.4,72,1.1,6.8,0,4
3/27/21,6,25,31.2,19.9,74,1.1,6.6,0,4
3/28/21,6,25.7,31.5,20.7,75,1.4,8.9,0,4
3/29/21,6,25.3,31.8,19.7,77,1,5.6,0,4
3/30/21,6,26,32,21.9,80,1.5,9.3,0,4
3/31/21,6,26.3,32.8,21,78,1.3,6.3,0,3
4/1/21,6,26.4,32.9,21.5,78,1.1,5.9,0,3
4/2/21,6,26.6,33.8,20.9,74,1.4,8.1,0,3
4/3/21,6,26.3,32.4,21,76,1.5,7.8,0,3
4/4/21,6,25.7,32.1,21.3,74,1.5,6,0,3
4/5/21,6,24.2,28.2,20.9,75,1.3,4.3,0,3
4/6/21,6,22.5,25.5,19,78,1.1,4.3,0,3
4/7/21,6,23.1,25.6,20.6,80,0.7,3.7,0,3
4/8/21,6,22.9,28.7,19,79,1.1,6.5,0,4
4/9/21,6,21.8,26.8,18,75,1.9,5.6,0,4
4/10/21,6,22.8,29.2,16.5,72,1.8,7.3,0,4
4/11/21,6,23.8,31.8,17.3,73,1.2,6.7,0,4
4/12/21,6,24.5,31.9,18.4,72,1.2,7.9,0,4
4/13/21,6,25.6,32.6,19,74,1.7,9.3,0,4
4/14/21,6,25.7,31.5,21.6,73,1.7,8.1,0,3
4/15/21,6,25.1,31.7,19.4,70,2.1,7.5,0,3
4/16/21,6,25.2,31.6,19.6,73,1.6,7.2,0,3
4/17/21,6,26.2,32.9,20.2,71,1.7,7.9,0,3
4/18/21,6,25,30.4,21.2,74,1.6,7.7,0,3
4/19/21,6,23.6,28.2,20.6,78,1,5.9,0,3
4/20/21,6,25.2,30.8,20.2,72,1.2,7.3,0,3
4/21/21,6,26.4,31.5,22.1,70,1.5,8.1,0,4
4/22/21,6,26,32.2,20.6,75,1.6,8.2,0,4
4/23/21,6,26.4,33.2,21.7,74,1.9,8.9,0,4
4/24/21,6,26.5,31.3,22.6,74,2.3,9.2,0,4
4/25/21,6,23,27.2,19.9,86,0.9,7.3,8,4
4/26/21,6,22.9,26.7,20.8,87,1,6.5,0,4
4/27/21,6,23.4,27.5,20.8,85,1,6.8,1,4
4/28/21,6,24.8,30,20.5,79,1.2,6.7,1,4
4/29/21,6,23,26,20.8,90,0.9,4.7,7.5,3
4/30/21,6,24.9,31.1,20.1,78,1.3,6.7,0,3
5/1/21,6,24.9,31.8,20.1,75,1.2,6.6,0,3
5/2/21,6,25.9,32.1,19.3,72,1.3,7.9,0,3
5/3/21,6,25.1,29.1,21.8,81,0.8,4.2,0.5,3
5/4/21,6,27.3,33.5,22,74,1.8,10.2,0,3
5/5/21,6,27.8,33.9,22.3,73,1.8,9.4,0,4
5/6/21,6,27.5,33.1,21.8,71,1.7,7.4,0,4
5/7/21,6,28.2,34.1,23.2,73,1.2,7.5,0,4
